#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE52A
#Date Time: 2021-12-09 11:46:39.831
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 9.7 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0009088398994974875,0.4661781174077531,-9.968862585602803
-0.0009082098994974874,0.4699123408871674,-9.924117997844034
-0.0009075798994974875,0.4661781174077531,-9.961405154309675
-0.0009069498994974874,0.4587096704489246,-10.09563891758599
-0.0009063198994974875,0.4587096704489246,-10.24105882780199
-0.0009056898994974874,0.4549754469695104,-10.36037772849204
-0.0009050598994974875,0.4587096704489246,-10.47223919788897
-0.0009044298994974875,0.4512412234900962,-10.55799965775994
-0.0009037998994974874,0.4512412234900962,-10.64376011763092
-0.0009031698994974875,0.4549754469695104,-10.69969085232938
-0.0009025398994974874,0.4475070000106819,-10.75935030267441
-0.0009019098994974875,0.4437727765312677,-10.79663745914005
-0.0009012798994974874,0.4475070000106819,-10.81900975301944
-0.0009006498994974875,0.4475070000106819,-10.83392461560569
-0.0009000198994974874,0.4475070000106819,-10.82646718431257
-0.0008993898994974875,0.4475070000106819,-10.80782360607975
-0.0008987598994974874,0.4512412234900962,-10.7705364496141
-0.0008981298994974875,0.4512412234900962,-10.7295205775019
-0.0008974998994974874,0.4512412234900962,-10.66986112715687
-0.0008968698994974875,0.4587096704489246,-10.62884525504466
-0.0008962398994974874,0.4587096704489246,-10.56545708905307
-0.0008956098994974875,0.4549754469695104,-10.531898648234
-0.0008949798994974874,0.4624438939283389,-10.47223919788897
-0.0008943498994974875,0.4624438939283389,-10.42003717883707
-0.0008937198994974874,0.4587096704489246,-10.36037772849204
-0.0008930898994974875,0.4624438939283389,-10.31563314073327
-0.0008924598994974874,0.4624438939283389,-10.25970240603481
-0.0008918298994974875,0.4661781174077531,-10.20750038698291
-0.0008911998994974874,0.4661781174077531,-10.15156965228445
